molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
,,272.169,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,273.178,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,274.181,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,275.164,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,277.176,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,278.177,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,279.17,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,280.172,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,281.171,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,282.17,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,285.181,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,286.183,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,287.197,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,288.201,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,289.175,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,290.179,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,291.183,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,297.047,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,297.18,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,297.304,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,298.053,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,298.184,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,299.062,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,299.187,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,300.067,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,303.19,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,305.202,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,311.182,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,313.175,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,315.191,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,316.195,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,317.198,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,329.213,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,331.188,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,333.202,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,334.205,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,335.207,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,347.215,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,349.196,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,354.1,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,357.201,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,358.207,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,365.228,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,375.212,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,376.213,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,377.217,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,379.133,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,380.12,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,381.124,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,382.135,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,384.146,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,393.221,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,394.223,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,397.145,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,398.15,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,398.693,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,398.824,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,399.161,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,399.652,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,399.77,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,399.861,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,400.164,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,401.166,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,402.166,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,406.126,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,407.229,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,408.233,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,415.153,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,416.157,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,419.118,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,421.133,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,423.158,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,425.143,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,429.174,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,437.14,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,438.144,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,451.303,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,452.305,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,453.31,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,474.146,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,519.218,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,520.218,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,521.234,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,522.232,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,523.172,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,541.188,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,549.231,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,607.273,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,658.258,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,667.289,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,668.289,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,676.267,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,711.325,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,729.341,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,730.341,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,731.353,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,732.358,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,763.374,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,771.352,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,772.349,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,773.364,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,774.374,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,787.569,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,789.359,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,790.364,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,790.775,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,791.375,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,791.898,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,792.102,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,792.379,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,792.729,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,793.381,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,793.572,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,793.981,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,794.388,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,805.392,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,821.387,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,822.394,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,823.403,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,824.405,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,825.39,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,95.0611,,822.95299,4.33542,14,6,220.149999999,4,2,4,0.1094848447,,,,1,0.535,-5.175,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.534,0,0,0.2,0.6,0.2,0.6,0,0,0.8,0,0.2,1,1
