molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		213.0917		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		213.1262		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		214.1302		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		215.107		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		215.1392		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		221.0816		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		221.0953		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		223.1107		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		224.1145		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		225.0289		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		225.1266		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		226.1313		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		227.1075		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		227.1433		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		235.111		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		236.1151		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		237.1263		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		238.1297		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		239.0931		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		239.1052		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		239.142		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		240.1501		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		241.1221		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		242.1249		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		243.1375		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		249.1276		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		250.1326		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		251.1057		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		251.1422		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		252.1481		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		253.1215		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		253.1584		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		254.1254		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		254.161		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		255.1362		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		259.1132		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		261.1268		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		262.1357		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		263.1428		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		264.1455		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		265.1201		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		265.158		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		266.1619		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		267.1368		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		268.14		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		269.1179		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		269.1526		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		275.1423		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		276.1454		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		277.1224		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		277.1586		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		278.1266		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		279.1369		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		280.1394		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		281.1527		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		282.1565		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		283.1364		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		283.1684		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		284.1724		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		285.1277		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		288.1476		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		291.1395		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		293.1533		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		294.1572		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		295.1346		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		295.1536		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		296.1356		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		297.1477		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		298.1517		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		299.162		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		301.154		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		301.1693		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		303.1377		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		304.1406		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		305.152		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		309.1483		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		311.1642		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		312.1668		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		313.1586		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		314.1642		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		319.1391		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		321.1482		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		322.1513		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		323.1527		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		324.1478		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		325.1813		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		327.1627		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		329.1719		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		331.1684		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		335.1647		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		337.1418		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		339.1592		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		340.1622		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		341.1603		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		342.1622		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		343.1525		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		343.1952		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		353.1751		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		354.1781		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		357.1692		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		358.173		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		359.1631		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		359.2013		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		360.1708		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		361.179		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		363.1585		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		364.1646		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		369.1294		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		371.1857		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		377.1758		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		377.2135		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		378.2143		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		381.1695		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		382.1717		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		383.1693		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		384.1779		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		387.2002		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		395.2183		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		399.1799		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		400.1833		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		401.1798		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		402.1807		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		405.2058		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		406.209		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		419.1843		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		420.1896		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		423.2166		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		424.217		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		425.2158		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		431.1511		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		441.2288		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		442.2308		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		443.2248		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		449.1505		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		450.1541		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		451.1528		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		465.2274		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		466.2303		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		467.2365		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		469.164		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		483.2377		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		484.2394		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		485.2428		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		487.1227		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		488.1313		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		503.2449		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		504.2471		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
		754.3135		502.579	3.5238	7	1	99.13	3	0	1	0.5897471434
