molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		176.064		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		177.951		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		179.047		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		181.063		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		182.071		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		182.14		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		183.079		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		184.083		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		184.105		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		185.059		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		185.132		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		186.066		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		187.071		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		188.081		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		188.101		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		192.055		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		192.463		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		193.064		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		194.068		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		194.139		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		195.074		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		196.047		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		197.057		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		197.093		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		198.062		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		199.074		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		200.079		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		201.086		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		202.092		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		209.055		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		210.065		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		210.096		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		210.152		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		210.869		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		211.074		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		211.149		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		211.281		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		211.314		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		212.08		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		212.164		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		213.055		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		214.06		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		215.069		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		219.049		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		226.057		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		227.068		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		227.092		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		227.17		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		228.075		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		228.141		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		229.083		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		230.086		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		230.93		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		231.093		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		240.057		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		241.572		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		252.355		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		256.936		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		263.904		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		276.579		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		290.046		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		313.102		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		357.678		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		370.852		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		385.85		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		424.196		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		491.078		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		535.609		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		565.663		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		573.603		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
		121.0639		228.24	2.9738	3	3	60.69	2	2	1	0.6923408
