Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
255.0062,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
256.9847,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
257.0022,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
260.98,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
260.99829,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
261.01501,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
268.85104,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
269.2654,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
271.0005,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
271.1264,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
272.979,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
272.9959,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
273.016,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
276.1811,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
280.9849,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
281.0039,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
281.0218,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
