molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		216.1086		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		221.0968		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		222.101		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		223.1104		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		224.1163		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		225.0892		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		225.126		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		226.1315		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		227.105		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		227.1423		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		228.1455		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		234.0998		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		235.1101		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		236.1151		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		237.126		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		238.0963		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		238.1292		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		239.1045		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		239.1413		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		240.1124		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		240.1463		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		241.1207		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		242.1269		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		243.1341		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		247.1121		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		247.1472		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		248.1191		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		249.1258		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		250.1311		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		251.1431		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		252.1482		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		253.1215		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		253.1579		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		254.1245		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		254.1593		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		255.1367		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		255.1731		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		256.1403		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		257.1455		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		259.1124		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		261.1262		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		262.1332		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		263.1418		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		264.1483		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		265.1215		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		265.1577		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		266.1227		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		266.1625		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		267.1367		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		267.1729		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		268.1401		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		268.1766		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		269.1534		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		272.1184		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		275.1425		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		276.1452		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		277.1199		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		277.1579		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		278.1619		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		279.1363		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		279.1653		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		280.1447		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		281.1527		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		282.1575		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		283.1351		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		283.1669		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		284.1695		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		285.1459		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		285.1859		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		287.143		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		288.1484		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		289.1481		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		290.1305		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		292.145		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		293.1522		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		294.1569		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		295.1684		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		296.1716		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		297.1471		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		297.1773		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		298.1535		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		299.1636		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		305.1524		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		306.1558		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		307.1569		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		311.1624		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		312.1657		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		313.179		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		314.1813		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		315.1925		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		323.1639		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		324.1669		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		325.174		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		341.174		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		342.177		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		343.1876		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		344.1951		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		359.1843		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		360.1883		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
		119.0856		358.434	1.7658	5	2	91.67	2	0	0	0.7848332803
