Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
"181.01619,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"182.987457,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"189.040955,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"190.992996,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"191.012939,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"191.056976,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"193.052582,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"199.229431,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"209.067017,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"210.982666,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"210.998627,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"211.003006,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"211.018677,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"211.063324,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"211.099167,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"211.134628,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"223.807495,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"224.227295,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"225.277191,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
