Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
334.1444,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
335.083801,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
346.505096,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
347.14776,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
353.075592,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
354.30706,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
355.090485,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
355.529327,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
356.094025,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
363.093231,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
367.089539,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
368.085266,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
381.084442,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
383.099091,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
383.321564,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
396.104187,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
397.111755,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
399.06475,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
408.09671,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
413.008331,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
417.109436,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
437.118408,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
445.159729,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
473.18356,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
476.158478,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
491.175537,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
492.397064,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
492.93005,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
493.185791,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
496.75396,0,0.28,-5.482,0.017,-7.115,3.982,1.171,4.893,6.187,6.819,-0.077,0,0,0.8,0.6,1,1,0.6,1,1,0.4,1,1,1
